Stock_0,Stock_1,Stock_2,Stock_3,Stock_4,Stock_5,Stock_6,Stock_7,Stock_8,Stock_9,Stock_10
1.667878791980261,-2.8627663832546575,-10.013123523136892,5.969150076442079,-10.132371596489623,-3.869730287721997,0.20655888755243157,-3.589930602029363,-10.000752566983742,4.445485679947769,-7.500304453955886
-8.678228449536046,2.821089960400526,-10.722491987726178,-3.6793057917760468,-9.811531279824209,3.2268449716487617,-9.421407485004506,3.548121563959906,-10.154382221995219,-1.5586423124161846,-11.16236889092867
-2.4238845610439164,6.054121190189393,9.711423256254763,-6.099412646468896,11.231644081104832,5.618083642919409,-5.116023608741134,5.453042504559014,9.751491680479258,-4.694440529665133,9.033061940857744
-3.36860928726073,9.28029208556731,-7.980873750389295,4.927631915201612,-7.646708782326605,9.392229372069721,-4.909537110638209,10.959264270176796,-7.6986690283717545,4.185468657008594,-9.11324937458335
-7.932164275039417,15.092711621076763,-2.978352878459715,1.3349639610166064,-4.494646071113013,15.067557268384304,-7.623271385983997,15.236527894917558,-6.004677961431874,-0.35206107552174926,-2.904757535149378
0.7463790508287967,-2.415828844092294,9.799685806777626,-5.217651347245879,9.006938502529863,-1.9859001838461807,-0.7011920284514236,-3.604535919770552,8.824979861039294,-7.339497465573732,8.280637234286878
11.770496901409938,-6.296034066784402,14.588459504244527,1.7093282907800864,18.622022417469708,-5.5564318673512965,13.44135084006426,-8.078485483643169,18.299460185753958,0.7976413108639888,17.529402922917658
-0.8216323814350921,-13.953958516583583,-6.807362701229273,-6.449542772869991,-5.3915266087474345,-11.86761532216026,-1.7454749502111997,-13.265930910762961,-6.366358006127478,-6.474583347058072,-5.577164539028867
0.686404450385736,-11.587091310107784,-4.191172227813045,0.5617909470540401,-5.65040781111318,-8.57170516798194,1.3641206656829492,-9.963054082224044,-6.772200086465943,0.6555287750492966,-4.533600844139682
4.776352907246281,10.536132079557177,-1.4413500791400375,10.018900254597485,0.005308132123502007,9.387031565828098,3.4082307884219207,10.001087298376854,0.328778712526157,8.97157751580904,-1.4733526638380874
2.1152172349821416,3.73675867819712,10.350567935825005,1.8766868880378569,8.538302806476217,5.8511776949547825,3.3269506703918372,2.5031709015031343,9.046006331494402,2.4688430701442345,9.155354791412556
-4.710812146581947,5.456941530307239,-4.451469141030571,-0.6853734568937722,-2.8252094483558516,3.9855401633172565,-4.591142435158499,5.56511545182592,-1.7440716912251149,-1.0324697440844015,-2.493605038333322
-4.787291239049118,17.033454353894147,-0.7963591739262856,4.356630585704185,-2.3440131062307534,18.73971484108094,-4.745090799399384,16.877479080765294,-1.946294318015345,5.990813325668521,-2.967694672809898
19.751049948858718,-12.68479355346909,23.59495794132634,0.575628023632437,25.041833293747718,-12.708043653082605,19.62070865578741,-12.017305694927865,24.19357903455431,0.33851908965419397,24.37868745786767
-5.221800374817274,2.6007373293451064,-14.67010252499851,4.276447254590529,-12.88352248005096,4.102054527520841,-3.321160739427854,3.332420860618866,-13.050918719684784,4.859931598664112,-12.369853962334949
-3.4605276946909136,-0.7442322345519821,-3.130508202571141,0.36177778160185187,-5.101496990561861,-1.1331820170398523,-2.9566041360030404,1.3140135110940427,-3.4541194077920956,2.319809335703865,-3.4202883879851056
12.699726985577577,14.704125849001393,17.556112942845,12.376777941963606,16.91980907536434,15.071691348936277,10.827744862985135,14.011929495233803,17.57460523817063,11.608168353833227,17.8750531116943
3.672558793356073,-12.449533419695854,9.45297500171608,-8.420250468843117,10.344991027914919,-11.200639260935493,3.8435532806820607,-12.178160196729229,11.474087777042191,-7.698240638175308,11.311647733532153
2.4758458445344127,-15.7384498780181,8.376970358162675,-8.1021938272007,7.800767888360159,-14.33469423360604,3.1000132418130715,-15.977545790580004,7.497946900191628,-8.703080415613394,6.632656627337183
-11.647865936732309,5.001539615421865,-9.748893324907424,-3.88873784483044,-11.163683217357722,4.253300060086632,-10.90641831640575,5.804187207828194,-9.612716599291392,-3.1889329046701995,-10.185779301576195
7.365892160816016,27.666095548824362,11.333906773968698,15.981437127902721,10.002776513991083,24.895867952309093,8.072396886824718,27.490390714442665,10.05631052246149,16.418489655672577,11.776725747106239
3.751102969609118,1.8154094773565415,5.309911088574638,1.9330002542962297,5.6084259958235085,4.307201762832678,5.069510222095911,4.052622357756469,5.47021084043319,5.373788002900464,7.0010378682986865
3.4740686685797333,1.437076654889404,-15.961192229186624,13.697023161277977,-15.792535467734934,2.082679814588681,3.5285825309016765,2.8019260062919056,-16.13601273721974,14.921867150690085,-15.996888912862214
11.85336084884581,11.109508781199198,6.413731733820721,13.467171983474211,5.381252845112766,11.638227692304987,9.832117394479504,9.854129708017744,6.645697400470391,11.783766209335969,5.009898743785523
1.1461653620945478,5.0841957878284765,3.7064365195405484,3.1774140194320935,3.824156615684864,6.38612014962026,0.9238409439572408,7.072027191218961,2.3707931964545286,2.562040554970048,4.864759508703622
-1.3137211033808307,4.742428921023551,-5.2237059350626645,2.128799301584737,-7.716255423149458,4.200760790621617,-2.3882860051245833,2.6801799133359197,-6.103769283393369,2.8540559847941975,-6.768541559738587
-7.595910998261436,-13.640320993449599,2.1861793171952395,-12.986204049650834,0.8570573893693657,-14.333166557768571,-6.771832455323863,-13.397950033581266,1.0614427169232004,-13.460957856510893,3.278221475645956
-1.5418592412069867,-0.47892307216709373,-0.5534411094582967,0.01324140281934361,0.6073823355784677,0.02147821008589823,0.5927219802916348,-0.26990133043152464,0.45475738805375565,-1.6201110897714592,-1.9034049818774919
-5.462923921405509,-6.136062743277383,5.459985089113651,-12.065405087090504,8.127353276690819,-5.4746418790844205,-5.55905897919665,-4.892411939093421,6.550847020944321,-10.683613197844567,6.031644584373705
2.351774743247225,-10.069191327728914,-1.3594719436355365,-0.6870171621882184,-4.159709946222147,-9.39923950964994,2.1921491562417215,-12.473861708386337,-4.062602269905669,-1.697304792104283,-4.265366045174926
8.474864737251016,7.817374588130295,3.4475783679123135,14.406379098760238,1.2819521189145018,7.839844709468495,9.331697569179648,6.740628445436226,4.8242998475412655,13.148235028868125,1.6524593595431551
-7.175648459410922,-12.116648769766396,-25.29785306292338,-3.4243802641848946,-24.162312697052258,-13.96669339243641,-10.392547208346745,-14.21492687174073,-25.609752983676437,-2.9695701081824306,-25.82596436498948
3.1728700928644358,3.785586583936462,1.6619960995332583,7.0532542491041665,-0.41957414165150086,5.191474632835474,3.938231289232065,4.9971019783776525,1.5895164286891565,6.074272020639871,0.7013327281501852
3.68968768474147,-8.864533050960333,3.8895210593356273,1.1671414319819926,2.462629643977344,-7.794836589188314,4.873153898344235,-7.489036269876336,0.8007231054009911,-2.330779586948828,0.9665291116687356
-13.854897716283984,9.507265237775545,-15.108253875280518,-0.6890444645138605,-14.329879316034535,12.297877680918688,-12.53467218758295,12.027968619075112,-15.034104919605687,-0.6871550001711795,-15.583755463805689
7.7646489651864075,-9.373918021453374,-5.738214361607038,3.69035355229449,-6.875156775788289,-12.159041380049317,7.631939251802212,-8.743081723803659,-6.774803884715253,5.315112800138735,-5.393632818286647
-4.949774048682753,0.6278379173486,-12.859358422011082,-1.1560324533288928,-13.107028075944744,1.9449380570394386,-6.541393410416192,-0.7907987097213567,-14.071510329012561,0.922666059348862,-12.406362146110318
-8.167795493025038,3.3888563729844496,-7.575154757721251,0.4461282445823238,-7.666086505749058,3.8933701851290214,-7.845142186326996,4.665244412549883,-8.179911723419856,-1.958296010159373,-9.20992835725358
-2.8637456178285565,10.472216050076383,-4.0096106397182165,5.444416789934762,-7.070346521101424,12.653752351260138,-3.7821606736567555,12.861294109401715,-8.18411166750726,5.557512249928819,-6.563354835107875
-0.14835370519681146,0.45012509388279187,-1.7026019183134427,-0.16899002755399117,0.406627119022017,-0.7948570021877008,2.5268160553378403,1.610793613030247,-1.251016229736086,0.6219224334213611,0.4198147556319798
-9.888617882765471,8.458243480608257,-14.228807467511803,0.06396780039166222,-14.333672467835784,6.93011311673063,-11.245881533994991,6.508684606158555,-13.922960001937641,1.251270404123015,-15.81024905527983
2.758761234393989,30.10493037907232,8.015757546606753,13.845207713025053,7.300427169296455,29.890711256842017,3.7283935550586254,29.716239106724917,6.804342497043033,14.078501117251903,8.540179797318139
7.1158972573666786,1.9946302794705093,4.621245720962272,4.368962910652279,5.247497995005087,1.3192765372546797,6.471280871997108,2.4944244955446804,6.957016293879241,2.7692092107813844,5.611282732832072
6.511077529602292,-9.996967006850955,6.222383291427505,-2.0360040433756645,8.1288825451927,-10.504837689992693,4.67662241023061,-11.50365875884373,6.1504410036817525,-0.5606582759939995,6.02241528928434
3.8782441967597805,-5.0899532894123976,2.027253195559587,-0.09622864566342892,3.0343111221559544,-3.620432401244275,3.906488263138621,-4.33162774738078,2.1538607024937257,1.633272609564255,3.2254217174026976
1.9417193625228981,17.15907433397693,7.253986595194998,7.181825170766062,7.544501958739446,15.349935843153098,3.333454182823643,16.471467724300346,6.587375646742442,6.625054271099502,8.704822750071934
2.384685681379848,12.04152998410248,13.81986862652218,3.349966162043148,12.193514405610836,14.11572375172612,4.346265272584395,14.080710160396828,13.431876633423522,4.820141239613876,10.3479749990379
-5.022361118557807,8.864613106205693,-10.731267359836114,5.042010347075473,-8.978435823521291,11.988619866001557,-6.94732152722632,10.993463436038756,-9.940109064409436,3.729283403101645,-9.182203566857243
-2.708355593239065,4.049410568938427,-4.839549630944448,0.10167087106489592,-2.8411007932332737,4.990190727555505,-1.837833865173391,4.636900921715588,-3.850548208423141,-0.10974279640196682,-3.1534254431528117
-6.408464945828907,-9.753280103885606,-3.372718027448535,-9.232611838029005,-3.878384111639207,-10.015420709677693,-7.510222515380711,-9.583611972181217,-5.278757128082608,-9.468426478218507,-1.4764623858027077
8.151724686643789,-5.170135479585943,8.204991708509436,2.336568969757762,6.523166053449952,-6.752068148421866,9.929959718624955,-5.5005296530633405,8.798815090886315,0.9837781938318544,7.310794736300651
3.849936102324473,13.755641436932587,3.095899282351855,7.936754755946202,1.7967557508744705,13.524462179204635,3.6753910771961156,14.887742564509775,4.092713482090136,9.447272437807992,3.013890013560068
4.415344925917631,-5.00909807118229,5.872224196419177,-0.7723172113766543,8.100876952322078,-4.463941962722885,5.620736225736508,-3.1646573931534148,4.700451681066051,1.4737573911693873,7.627256663405597
-8.142860262730196,-10.679910760808392,-9.91302013280831,-7.273852795606936,-8.484768256201754,-8.571330526347422,-8.113559087688145,-10.128211538731115,-7.963590887509116,-7.810469476859584,-8.446978146239921
-0.7022188447339864,-3.8590722471882737,-11.160928881611497,1.2726203096746769,-12.815909016914281,-4.616566274686057,-3.294608020657571,-5.1379908738092395,-12.892591979383484,2.0657901889442996,-14.04932024070882
11.565661280967166,9.312312092147264,6.762827840347663,10.007623508126906,8.429137845572884,6.242541587039838,10.908017328905709,7.080862496702324,7.665812559447951,11.804138763665499,8.928620336047635
-4.100071868687925,12.463398440693249,0.5890804014072455,-0.607991749369905,0.037577550274939656,11.175623784796256,-5.648478906038758,11.753655257058798,2.1095336521551302,2.092410083425227,1.914294516784297
0.4790901343830251,4.104412618037874,-1.1798147847610352,0.04483477664334823,3.4467336209787494,3.082343809417818,0.6147475964881814,5.229282490846433,1.331096038703433,1.0315010701399392,2.571828292992435
-0.3435167828773996,-17.518562080702125,-9.097889998646949,-3.854235696308829,-9.632726712699569,-17.020427737265948,-1.0597158427567441,-18.372635981989298,-9.50169739921958,-4.271755693345387,-9.182945710300697
-3.299888486506408,0.7400556745071709,-11.848527868301684,4.0127636204566866,-12.926723907456841,2.123816579033806,-4.544417127279571,2.4395118949639043,-9.299054217635492,5.2206672580699856,-12.517200634332172
3.995675775728439,11.191940447674234,-0.3734050056661149,9.033326395353201,-1.7748304522288536,11.303374730759014,3.254089438370936,12.419986398552105,-2.0431883505651034,6.595553055962416,-2.079307645821811
-9.744194080928198,-5.492238802384257,-10.055592199406032,-4.218491776855089,-12.812350074766542,-3.383419496587829,-6.8171577966083134,-3.402457265051897,-12.956802771871713,-5.837179224294733,-12.062692373430552
-9.033884182205377,10.18136472694318,-8.361264881671055,3.2943318850911414,-10.62612123536046,9.728782347550062,-7.616122522787981,10.528363064121484,-8.985587120627798,1.363915268568033,-9.572077967816575
3.193695469008593,4.442355516710101,1.653336008171221,5.622415596324179,1.3330633191362105,3.3424091388366066,3.8866806311243844,2.7909865639667455,2.6570862294565902,4.7303800954766615,1.198796910096302
0.9363478813638075,2.226727513928058,13.470693488195522,-5.18435192877014,13.417010041810803,4.610053957014378,1.2546336496642252,3.2239824615227404,13.755050115463987,-3.2869581739189337,13.39750192023007
10.338462322965324,-2.0435475257264435,9.335001847571766,6.04913941655322,9.536651622673626,-0.0088590243259824,11.147874241825733,-1.0760904333372767,10.120560188311487,4.940590921868051,8.258857456885819
-7.035853827631448,-7.404568520739552,6.984154851891942,-12.654307253033808,7.254709347094108,-7.714305888980092,-4.798156161216884,-7.768511990567421,6.806933548299888,-14.558724419457544,6.166153383336842
-3.603267997022591,0.15441957875847379,1.2717967623980309,-1.8282067181060357,1.320823114608926,-0.19646426737656442,-3.0468922530526026,-0.13079750587461358,0.5276052249736359,-4.757160706616068,-1.5429592684253932
-11.104268197236902,-16.724922550929126,-14.015607981611375,-12.983843001678984,-13.17847034090431,-18.968486192951907,-10.639297760697552,-17.279232206207197,-15.08418475601941,-10.553436307634572,-16.45301947633101
-6.386768917456429,0.5396902958564787,-5.782028259999238,-5.2820381019784755,-4.817752926391988,-1.9388909911039034,-6.167683722166873,-0.7220810212830258,-3.606401160398318,-4.798632057909277,-4.594864104036682
-0.9639140881309052,1.8268031587481508,9.180200550659164,-3.389527280067911,8.10184370171271,4.234863491187038,-0.8729432047877259,4.1869516025810505,5.8297201089031265,-3.5349835075407023,6.8133863974719615
-6.3664949697753155,10.251686465579036,0.8863462839057623,-2.1725441838368287,0.9867986633372692,11.055432432492886,-6.010401013484556,10.270507210311537,-0.697867236524401,-1.5351058535870883,0.9112865004486548
6.225043585405313,7.731082784157037,11.65718170543937,4.02916717565016,9.714720346581624,7.695546426358868,5.902796313114094,8.075796979543636,11.149169733995326,4.399511046422869,12.74335271632533
0.8139411440925158,1.0788380846340995,-0.720113571507518,1.4648391076989484,-0.48568253074274825,1.9219765219360303,0.4349216599593222,5.037315775873219,0.20972781442676702,3.5367821182996115,-0.36892624013722924
17.48121390113357,-4.109337361728093,13.499138433506719,7.173734068343791,13.773398678153338,-4.917188542007073,19.79591220880462,-4.505426230266011,15.395764177245987,8.122689270758517,13.493699675534495
2.3576645768040594,-1.4181874896937174,3.7399447219549735,1.2863391027827777,1.8439500375724067,-1.6862189395208862,2.370532519862057,-2.3803650834411902,1.773933542541801,0.1651697128135423,2.8087723388046806
4.657810100793026,-8.842665087655252,10.362848380829016,-4.30527707212472,9.424347144745495,-9.329261713338525,4.738498528303791,-6.486237048957971,9.400821665101063,-4.859242888858535,9.944710442234333
6.196142863053033,-7.350240620173285,11.694546961184425,-3.7449799081578004,11.117763725052155,-9.283813986304063,5.868908103000088,-7.862181162669727,12.411449907686187,-3.968706375477341,12.324213068987719
0.21276652782997507,1.0913262992013442,-10.485771717086978,7.351525646654385,-11.118137497328911,0.26191466653969414,0.9166829133515959,0.9164342776477212,-10.647914694187858,6.98339686550331,-10.061205375329111
3.037214843885761,4.78508021849671,-14.636941648493947,10.062836431089968,-11.65369840675783,5.7399098228497305,2.615900439225784,5.5478497982232975,-13.191524340506936,10.579559697463008,-13.4078463968629
-16.475339256151337,1.2069155796655728,-11.549739839541756,-10.842555160696676,-10.394095800948385,2.2399004824786637,-17.963254894309635,0.3117611673743985,-10.494817055519178,-9.517247761309998,-9.591065071359655
3.7472883826444052,0.2028649642199093,6.714092433730664,-0.5282973313033028,7.605060556031737,0.9647385401649414,1.545862404027235,1.4034025471131666,6.500271189922496,0.6229908984255781,6.969171720612539
0.43048646714699085,-1.562424985517515,7.411065060574134,-5.2421524147109295,7.8057748807237655,-3.7526812498562845,0.49401641252932904,-0.8459601589087977,4.724970474697979,-4.32618633466925,6.902347700055663
-5.806032221276156,9.82368614266151,-24.562240953755328,11.733341299251524,-24.115194603572537,9.940524370026173,-7.297024870997198,9.168786669800756,-24.327590613086947,12.303673433866615,-23.681271298269955
-4.386119600960344,15.453214488101636,-4.9275794595594045,5.71860750464275,-5.576105007532918,15.974977642940743,-5.026382780957278,15.591175256093745,-5.251549998131246,5.597208577438696,-6.704403375633005
-2.263496117143386,-2.0016173108211426,-6.712883330993891,-0.4713790060487125,-7.9846760268612895,-2.6871902349909553,-1.0210254633602842,-1.6320915181185052,-4.615427898936179,0.45364175820422004,-5.2406679916853856
5.918050511538394,1.4520246889461017,-6.132389141586321,8.910361660314763,-6.5900635153426155,1.3136012667151418,4.949792383406797,2.0505883061736188,-7.203063798459209,8.108294099920036,-6.469758771518304
15.467464621486686,0.9651938166386245,16.676705219453304,8.592767767050795,14.296417957737026,4.170333505269491,15.959266004482556,4.207248099233263,17.136004786062962,9.292007620886835,15.63385933732882
-5.4744543328649655,4.578946853807275,1.530108437233216,-2.279749024080663,2.168541280008719,2.5882759363820114,-3.865060358797902,3.2166967380468647,-0.12199664521018161,-2.835892912214075,1.7582877653152227
0.2798295007984419,-22.877218517481552,-9.31994798518882,-4.694094726416955,-9.068099600191953,-22.918552490968892,-0.7909478723136518,-24.173845027171748,-9.150018352029122,-7.180506419706835,-10.878213441187135
-13.692697374316301,1.2178183539622878,-5.898411595564536,-7.628461329982137,-7.517345324566151,1.580137764850357,-15.149073028665505,4.186351417094185,-7.4844103258087245,-8.25842330448016,-7.335021327524082
7.615730520603975,0.6583519280784065,16.00295107963855,-0.7967363138857932,16.208684389083697,-0.9523197386316051,5.035584343625591,0.15755351733490877,17.971712935051503,-2.307837319324564,16.83619791021678
8.356525594836544,12.0273372685079,-2.86744850988481,13.851352569134162,-4.369587761412205,10.962625350010304,4.976386007419976,10.427142452422986,-2.160646526042288,15.749960660619987,-3.2681539632437713
-0.003411103152246797,9.210380229293996,3.3017867198130535,3.151333895181853,6.030602055468336,9.001237644531832,-0.004704748257150448,10.125882591861156,2.779193088362993,3.984822093075612,5.6683362629208025
-1.9544308860906194,3.7879186225126573,0.7395538953230095,0.3310431313504875,0.5526617372634062,6.206336973240533,-2.114269305487729,3.411050344479537,1.9259868400034015,1.310256143619916,-0.19064152487056413
2.9374583065915916,-10.836229984489153,1.1856733973316604,-3.519455961696326,-0.7787694409438326,-9.011360911034583,-0.15704910716474219,-7.932105388519569,-0.23022090739163797,-2.056044009634597,-0.43190873736415336
-1.1527816183712185,1.937013177962899,-4.714410072247559,-0.7846300384706952,-1.399870978028631,3.9106590379029167,-2.351276497339836,1.8607966173256378,-2.4596541584228944,-2.207743393178013,-2.8306774032176065
-2.727223241368632,-7.2247826410599885,-3.244751663807758,-2.5655818384742726,-2.930939343457741,-8.078100718637007,0.4605684629097666,-10.607886167591893,-2.7726589101797328,-1.7666890365187249,-2.593517156910811
17.738819479843407,10.396660646420845,12.253748973065123,18.22637677293978,13.646248480922411,8.783152827079402,20.342646366582784,9.335260554788718,12.408824708422209,15.235091739100016,11.842424839903266
1.1137266256916327,-6.361414036534302,2.5915589326235455,-0.5442499798257328,4.347573317025724,-5.005043875982099,-0.5848434198559253,-4.5677646190857395,1.6476394017124811,-1.659433821388176,2.7259002113347117
3.5836347023974437,4.14171211448713,13.545935542305498,-1.538122267801433,13.232688776904881,2.8272608274946167,3.418842886653646,1.659475921372647,13.971091681436118,-1.4955995340671424,13.170926549353617
14.588899366878344,5.492982273821227,7.41876772707605,13.149472491962776,6.375484032203662,5.893461467957886,13.670491605667726,5.716869748866828,7.031677228299756,11.70373340983519,6.183627920656702
8.066325784040973,-1.5149245129795341,22.758013352178413,-7.288504062323694,23.06638373118907,-2.9429248352687862,5.78007903748707,-1.2010570176526467,20.64876053004419,-7.371750307018004,20.85511457008711
-15.924137186346327,7.918575605638097,-10.135234902965141,-4.7876526789627745,-13.090848509234085,6.506529076801047,-14.264654788257529,5.8831661042264365,-13.373969345477425,-3.7049074688739374,-11.825560437118536
0.581519619505273,-13.732222061669438,-1.8467313296791,-8.269913540062786,-2.1800650879470043,-13.434188108964808,2.8377408838146865,-14.560011735474315,-0.5129819832888897,-4.962449041877834,-0.9666525735852812
-3.4668974316708776,-9.590762674001253,-4.770760311882049,-6.268420083372402,-7.497188781469382,-10.104210290965206,-3.4904536611959602,-8.55010529972803,-5.607049278518517,-6.667381180759321,-4.227243115003053
8.82239244599608,-8.343791619176272,-15.189717348661397,10.161732151716203,-13.64356401553002,-6.656200329692475,8.000345840262819,-7.278074274869953,-16.4694441848651,12.228533464789471,-14.312470902747146
-1.216130117940822,11.03724756387295,-7.297689124014135,8.019345903582462,-8.48427569753701,12.064961927263266,-1.2700397297838566,12.982736409717896,-7.043260791227648,8.99470435027251,-7.803151254363618
1.1034823613835838,3.624822603960148,3.5872946150175458,1.110876298583472,4.680199249291398,3.086261571911807,2.752943596938315,4.719377826579276,4.501570497217791,0.5773539375345578,6.3099275212931865
-2.3562084087152835,13.27346399677043,-7.276165595206611,7.691756688589852,-7.597683480177388,12.553547870365342,-0.7729076562180526,11.51633066719442,-6.647146158067068,6.4717399391493515,-8.443023149373818
-4.526792754458161,3.5926692436577357,-9.847435830453357,2.019497356370965,-10.356804899993309,5.659202451008801,-6.643074580477128,4.9493888041155,-9.754239453597874,2.418189511411766,-9.327864111464738
0.29821177804327315,-5.522253044504012,9.581241077872475,-7.92333727870627,9.24486463874834,-6.638883528441403,-2.272674900466561,-7.5523432558228984,9.717599884489276,-8.997197666873934,9.854587774883734
13.526989474639299,6.463476355976266,-2.673216185140177,18.25775830375625,0.2805547531654673,7.538677920371853,13.790567612565413,5.644668459522672,-2.402760003029963,18.68462619910874,-2.2303417733216606
5.023238678483841,1.2826463083948005,16.712688949047987,-0.5755247528225979,17.67150912642166,1.1832141364746809,6.283801052619522,3.6238289757222146,18.059957965280464,0.10528144361464359,16.900698736284472
1.9564361348652977,-11.248099867758798,9.443750761847772,-10.408567235725817,9.662053537184718,-10.138119190578935,0.37380592873612617,-10.803961844099831,8.646314345405669,-8.857317906757418,8.760219117784676
-4.842121803744732,-6.799357246401325,-8.717678655332627,-3.901731008845913,-6.4584847395761305,-9.175405124825065,-2.571361659152929,-7.7787043404662795,-6.5459035669474614,-4.88143696372683,-7.2200889690573575
-5.741540872494393,4.4582407166153715,-2.9373566529191235,-0.07226539604455984,-2.908519800273436,6.51868264132217,-5.55193132571439,6.531497377038179,-2.0167968292912835,-1.787382810581083,-0.998437040676643
4.820863873566721,-9.38986212804494,-2.5763562502854067,3.9539831862997987,-3.0209099895131493,-7.920926524858665,7.052620090751111,-10.182596469062872,-2.4217753203825216,3.170792469278204,-1.6802887074596635
-0.3456282366700163,-3.0039232159683182,-11.011343595239214,2.026603794261375,-13.424087093284383,-2.769469240632275,-1.3874879946455114,-2.5178936429235446,-11.426955617034032,2.471437811449414,-12.623262723015092
15.02441365245477,9.553332234817983,12.495263107186066,12.932824727529088,13.232293701355049,8.476416705749632,14.535601028878173,8.638405465146112,14.021205939859344,13.78966014555151,13.140121466815934
-6.612797858024889,11.47625167201327,9.19074851642009,-6.6975132788026395,11.871338073054169,15.822074471571128,-9.697673790196161,10.65880216394747,10.096201955463041,-7.65213264352655,10.717076955364272
-8.589547368045805,12.503724915173086,-17.33727428749496,7.6015021151113835,-16.874729364567397,9.881165977499965,-7.920144243687126,11.135600570733642,-15.706810970466634,6.771826044182576,-17.260207377894254
8.172173901421075,-0.04259595947780137,4.80512099896181,4.418227841060589,6.614713626501304,0.7886752218157773,9.425191013210608,0.12927851165178406,9.42270555166055,5.1181153147972065,6.833948339499861
-2.837275793539368,8.526310985599897,-2.545484299848411,1.4869275782102713,-2.2244642188989863,6.581777907492592,-4.313107996439617,5.6127173736090405,-3.960595746283866,1.4613394840624978,-4.662007996882334
-0.09301718358421573,3.278759860319504,7.048154070619935,-4.766288113280354,7.121655858962721,3.111714691175551,-2.7590261564627365,4.9139961770518665,6.608301435420833,-3.2491545280824425,6.498697802438844
-8.047587315856061,-2.890777326170925,-4.842800436137137,-7.503652171988511,-3.9426938287935225,-4.324651286123225,-9.036104887533288,-3.0087178161301127,-4.095033341359326,-7.594109684277368,-3.1660830187348923
2.546788098912279,-1.6319554145515855,4.316587736900321,-0.7353985888746641,5.937523977179225,0.21286071478442603,1.8194692020056338,-1.9150277204457433,3.264953056245658,1.0297092193534993,3.37847449506471
2.8864576263113566,9.48444717901334,21.95847482503374,2.3451029403037182,19.60279463851579,13.215360152013268,4.114882766598252,13.266336466863649,19.76774527672861,1.7120129270904385,20.146432210689966
